state	power	likelihood
2600	0.16807	-93.6365
2700	0.16807	-93.6365
2800	0.16807	-93.6365
2900	0.16807	-93.6365
3000	0.16807	-93.6365
3100	0.16807	-93.6365
3200	0.16807	-93.6365
3300	0.16807	-86.6651
3400	0.16807	-93.6365
3500	0.16807	-93.6365
3600	0.16807	-93.6365
3700	0.16807	-93.6365
3800	0.16807	-93.6365
3900	0.16807	-88.8331
4000	0.16807	-93.6365
4100	0.16807	-93.6365
4200	0.16807	-93.6365
4300	0.16807	-93.6365
4400	0.16807	-93.6365
4500	0.16807	-93.6365
4600	0.16807	-93.6365
4700	0.16807	-93.6365
4800	0.16807	-93.6365
4900	0.16807	-93.6365
5000	0.16807	-93.6365
5100	0.16807	-93.6365
5200	0.16807	-93.6365
5300	0.16807	-93.6365
5400	0.16807	-93.6365
5500	0.16807	-93.6365
5600	0.16807	-93.6365
5700	0.16807	-93.6365
5800	0.16807	-93.6365
5900	0.16807	-93.6365
6000	0.16807	-93.6365
6100	0.16807	-93.6365
6200	0.16807	-93.6365
6300	0.16807	-93.6365
6400	0.16807	-93.6365
6500	0.16807	-93.6365
6600	0.16807	-93.6365
6700	0.16807	-93.6365
6800	0.16807	-93.6365
6900	0.16807	-93.6365
7000	0.16807	-93.6365
7100	0.16807	-93.6365
7200	0.16807	-93.6365
7300	0.16807	-93.6365
7400	0.16807	-93.6365
7500	0.16807	-93.6365
7600	0.16807	-93.6365
7700	0.16807	-93.6365
7800	0.16807	-93.6365
7900	0.16807	-93.6365
8000	0.16807	-93.6365
8100	0.16807	-93.6365
8200	0.16807	-93.6365
8300	0.16807	-93.6365
8400	0.16807	-93.6365
8500	0.16807	-93.6365
8600	0.16807	-93.6365
8700	0.16807	-93.6365
8800	0.16807	-86.7438
8900	0.16807	-93.6365
9000	0.16807	-93.6365
9100	0.16807	-109.511
9200	0.16807	-93.6365
9300	0.16807	-86.6651
9400	0.16807	-93.6365
9500	0.16807	-93.6365
9600	0.16807	-93.6365
9700	0.16807	-86.6651
9800	0.16807	-93.6365
9900	0.16807	-102.893
10000	0.16807	-93.6365
